# say-it community pronunciation dictionary — General American only.
#
# Columns (TAB-separated, case-insensitive lookup on `word`):
#   1. word               the lookup key
#   2. ipa                primary GenAm IPA, with stress marks (for display + future SSML backends)
#   3. respelling_us      English-like phonetic respelling, fed verbatim to macOS `say` (the path that actually works today)
#   4. alt_ipa            `|`-separated alternative IPAs, or empty
#   5. alt_respelling_us  `|`-separated alternative respellings, paired with alt_ipa by index, or empty
#   6. source_url         best citation: documented pronunciation page, official FAQ, Wikipedia anchor, etc. Leave empty if unverified.
#   7. source_label       human-readable source label (e.g. "GNU Project official", "Wikipedia § Pronunciation")
#   8. category           project | product | cli-tool | tool | cs-term | acronym | abbreviation
#   9. confidence         creator-clarified | community-consensus | contested
#                         Only use `creator-clarified` when source_url documents a creator quote / official FAQ entry.
#  10. notes              editorial context (never spoken)
#
# Why English respelling rather than IPA/PHON phonemes?
#   macOS `say` (2026 era) does not parse `[[inpt PHON]]` markup or SSML `<phoneme>` tags — both are read as literal
#   text. So we feed plain English-like spellings that the TTS's internal letter-to-sound rules render acceptably.
#   The `ipa` column is retained for display, for future cloud TTS, and for the Windows SAPI backend (which DOES
#   honor SSML phoneme tags).
#
# Adding entries:
#   - All entries are best-effort and welcome PRs to improve. Confidence should reflect what the source URL actually
#     proves, not what you believe to be true. When in doubt, mark `community-consensus` and let a future PR upgrade
#     with a real citation.
#
word	ipa	respelling_us	alt_ipa	alt_respelling_us	source_url	source_label	category	confidence	notes
QOI	/kɔɪ/	koy	/ˌkjuː.oʊˈaɪ/	kew oh EYE	https://en.wikipedia.org/wiki/QOI_(image_format)	Wikipedia — QOI (image format)	abbreviation	contested	The 'Quite OK Image' format by Dominic Szablewski (phoboslab), released 2021 — a ~300-line lossless image codec. The widely-held reading is 'koy', identical to the ornamental koi fish: the official logo stylizes the Q into a fish, making the pun explicit (no formal written pronunciation note from the creator exists, so it's inferred from the logo and community usage). Rhymes with 'boy'. Despite this, many developers spell it out letter-by-letter as 'kew-oh-EYE' (Q-O-I) because it reads like a standard acronym. The sibling audio format QOA ('Quite OK Audio') follows the same koi-style joke.
CBOR	/ˈsiːbɔːr/	SEE bore	/ˌsiːbiːoʊˈɑːr/	see bee oh AR	https://datatracker.ietf.org/doc/html/rfc8949	IETF RFC 8949 — Concise Binary Object Representation	acronym	contested	Concise Binary Object Representation, the binary data format defined in IETF RFC 8949 (used in COSE, WebAuthn attestation, CoAP/IoT). The RFC defines the expansion but gives no spoken form, so usage is split: many say it as one word 'SEE-bore' (C read as the letter, second syllable like 'bore' — roughly 'seaboard' minus the 'd'), while others spell it out 'C-B-O-R'. Compare the related token format CWT, which RFC 8392 explicitly says is pronounced like 'cot' — no such ruling exists for CBOR itself, leaving it genuinely contested. Stress on the first syllable in the word form (SEE-bore); on the final letter in the spelled-out form (see-bee-oh-AR).
Brotli	/ˈbroʊt.li/	BROHT lee	/ˈbrɒt.li/	BROT lee	https://opensource.googleblog.com/2015/09/introducing-brotli-new-compression.html	Google Open Source Blog — Introducing Brotli (2015)	cs-term	community-consensus	Google's HTTP compression algorithm (Content-Encoding: br), now supported in all major browsers. Named after the Swiss German word 'Brötli' meaning a small bread roll — sibling to Google's earlier 'Zopfli' (also a Swiss bakery product). Most English speakers say BROHT-lee (stress on BROHT, long o); some say BROT-lee with a short o. Two syllables: BROHT + lee — the 'tli' is one syllable, not 'tuh-lee'. The umlaut 'ö' of the original 'Brötli' is dropped in the ASCII spelling, which is part of what makes the word look harder than it sounds. Common mistakes: broh-TLEE (stress on the wrong syllable) or reading '-tli' as two syllables. Stress is on the first syllable.
Cap'n Proto	/ˌkæpən ˈproʊtoʊ/	KAP uhn PROH toh	/ˌkæpteɪn ˈproʊtoʊ/	CAP tain PROH toh	https://news.ycombinator.com/item?id=36909537	Hacker News — Kenton Varda (kentonv, creator) on the name origin	tool	creator-clarified	Zero-copy data serialization + RPC framework by Kenton Varda, former maintainer of Google's Protocol Buffers. Per Varda himself, the name originally meant 'Capabilities and Protobufs' — NOT a Cap'n Crunch pun; he said the cereal reference 'never occurred to me,' and the 'cerealization protocol' pun was pointed out by someone else and only then added to the logo. Regardless of origin, 'Cap'n' is the ordinary contraction of 'captain', so it's said 'KAP-uhn PROH-toh' — same first word as the cereal mascot Cap'n Crunch — stress on KAP and PROH. Newcomers misread the apostrophe and say the full 'CAPtain Proto', or spell the tool name 'capnp' out as letters C-A-P-N-P. The schema file extension and compiler are 'capnp' ('cap-en-pee').
Dirichlet	/ˌdɪərɪˈkleɪ/	deer ick LAY	/ˌdɪərɪˈʃleɪ/	deer ish LAY	https://en.wikipedia.org/wiki/Talk:Johann_Peter_Gustav_Lejeune_Dirichlet	Wikipedia Talk § Pronunciation (Peter Gustav Lejeune Dirichlet)	person	contested	Named after German mathematician Peter Gustav Lejeune Dirichlet — ubiquitous in ML via the Dirichlet distribution and Latent Dirichlet Allocation (LDA, Blei/Ng/Jordan 2003). The surname LOOKS French (from 'Richelette' in French-speaking Belgium) but he lived in German lands, so two camps exist: the German-style deer-ick-LAY (hard 'k', /kleɪ/) vs the French-style deer-ish-LAY (soft 'sh', /ʃleɪ/). Final stress on -LAY; the 't' is silent in both common readings (though a minority, citing Calabi, insist on a hard final 't'). Wikipedia's own talk page never resolved it — a contributor jokes that saying it 'correctly' makes you sound wrong to most mathematicians. Wikipedia documents the English IPA as the hard-k /ˌdɪərɪˈkleɪ/; many ML practitioners say deer-ish-LAY.
Galois	/ɡælˈwɑ/	gal WAH	/ɡælˈwɑː/		https://en.wiktionary.org/wiki/Galois	Wiktionary § Galois (English IPA /ɡælwɑ/)	person	community-consensus	Named after French mathematician Évariste Galois (1811–1832), of Galois theory and the finite/Galois field GF(p) that underpins error-correcting codes, AES, and elliptic-curve crypto. English speakers regularly say gal-OYZ or GAL-oyss, treating it like an English word; the accepted reading is gal-WAH — the final 's' is SILENT (French) and stress lands on the second syllable -WAH. Wiktionary gives English /ɡælwɑ/; French is [ɡalwa]. Crypto/TLS engineers who say 'Galois Counter Mode (GCM)' very often mispronounce it.
Levenshtein	/ˈlɛvənˌʃtaɪn/	LEV en shtine	/ˈliːvənˌʃtiːn/	LEE ven shteen	https://en.wikipedia.org/wiki/Levenshtein_distance	Wikipedia § Levenshtein distance (named after Vladimir Levenshtein)	person	contested	Named after Soviet/Russian mathematician Vladimir Levenshtein (Russian: Левенштейн), who defined the edit-distance metric in 1965 — bread-and-butter in NLP, spell-checkers, fuzzy search, and bioinformatics. The German/Yiddish-orthography '-stein' is the trap: the standard English reading rhymes 'stein' with 'mine' (like Einstein), giving LEV-en-shtine — stress on the FIRST syllable, 'sht' cluster kept intact. Many devs instead say LEV-en-STEEN / LEE-ven-steen (sounding the 's' separately, '-steen' like the recurring 'Bernstein' debate) or stress the middle syllable. The 'sh' before the 't' is what most often gets dropped.
kurtosis	/kɚˈtoʊsɪs/	ker TOH sis			https://en.wiktionary.org/wiki/kurtosis	Wiktionary § kurtosis (GenAm /kɚˈtoʊsɪs/)	cs-term	community-consensus	Statistics term for the 'tailedness' of a distribution, from Greek κυρτός (kurtos, 'curved/arching'); coined by Karl Pearson c.1905. Wiktionary GenAm /kɚˈtoʊsɪs/ — primary stress on the second/middle syllable -TOH-, with a long 'oh'. Data scientists frequently flatten it to KUR-toh-sis (stress on first) or say ker-TAH-sis / ker-TOSS-is with a short 'o'. The leading 'ku-' is a plain 'ker-' schwa+r, not 'koor-'. Pairs with 'skewness' in every pandas .describe() conversation, so it's said often and missed often.
Weibull	/ˈwaɪbʊl/	WHY bull	/ˈveɪbʊl/	VY bull	https://en.wikipedia.org/wiki/Weibull_distribution	Wikipedia § Weibull distribution (headword IPA /ˈwaɪbʊl/)	person	contested	The Weibull distribution (reliability engineering, survival analysis, hazard/lifetime modeling, ML) is named after Swedish engineer Waloddi Weibull (1887–1979). General American speakers overwhelmingly say WHY-bull (/ˈwaɪbʊl/) with a true 'w' — this is the headword pronunciation in English Wikipedia, stress on the first syllable. But because Swedish 'W' is sounded as a 'V', the namesake-correct form is VY-bull (/ˈveɪbʊl/), which purists and many reliability engineers prefer; both are commonly heard in stats/ML talks. Either way the '-bull' is a reduced 'buul' (/-bʊl/), not 'bool'.
Tikhonov	/ˈtiːxənɔf/	TEE khuh nawf	/ˌtɪkˈhoʊnɒv/	tik HOH nov	https://en.wikipedia.org/wiki/Andrey_Tikhonov_(mathematician)	Wikipedia § Andrey Tikhonov (mathematician)	person	contested	Tikhonov regularization (= ridge regression / L2 penalty; also ill-posed inverse problems) is named after Russian mathematician Andrey Tikhonov. Russian Ти́хонов = [ˈtʲixənəf] (per Wiktionary): stress on the FIRST syllable — TEE-khuh-nawf (the reduced final vowel is closer to 'nuf') — with a guttural 'kh' (/x/, a single throaty sound, not 'k-h') and a final 'v' that devoices toward 'f'. English speakers almost always shift stress to the second syllable, tik-HOH-nov, and say a plain 'k' + 'h'. The name also surfaces transliterated as 'Tychonoff' (Tychonoff's theorem in topology), reinforcing that the 'kh' is one guttural sound.
mythos	/ˈmɪθɑs/	MITH oss			https://www.merriam-webster.com/dictionary/mythos	Merriam-Webster	cs-term	community-consensus	GenAm "MITH-ahs" (Merriam-Webster primary). Greek-derived term for a culture's underlying narrative/belief system. One reading pinned per request.
# --- JEPA family + self-supervised / world-model architectures (added 2026-06-28) ---
I-JEPA	/ˌaɪ ˈdʒɛpə/	eye jep uh			https://arxiv.org/abs/2301.08243	Assran et al., 'Self-Supervised Learning from Images with a Joint-Embedding Predictive Architecture' (arXiv 2301.08243, CVPR 2023)	product	community-consensus	Meta's image self-supervised model (Image JEPA); the 'I' is the letter 'eye' /aɪ/ and JEPA is one word /ˈdʒɛpə/ rhyming with 'pepper', so 'eye-JEP-uh' — the way LeCun voices the suffix. Predicts in latent space, not pixels.
V-JEPA	/ˌviː ˈdʒɛpə/	vee jep uh			https://ai.meta.com/blog/v-jepa-yann-lecun-ai-model-video-joint-embedding-predictive-architecture/	Meta AI blog, 'V-JEPA' (Bardes et al., arXiv 2404.08471)	product	community-consensus	Meta's video JEPA; 'V' (Video) is spelled 'vee' and JEPA is said as the word, giving 'vee-JEP-uh'. Not letter-by-letter.
V-JEPA 2	/ˌviː ˈdʒɛpə ˈtuː/	vee jep uh two			https://ai.meta.com/blog/v-jepa-2-world-model-benchmarks/	Meta AI blog, 'Introducing the V-JEPA 2 world model' (arXiv 2506.09985)	product	community-consensus	2025 video world model, successor to V-JEPA; numeral read 'two' — 'vee-JEP-uh two'.
A-JEPA	/ˌeɪ ˈdʒɛpə/	ay jep uh			https://arxiv.org/abs/2311.15830	Fei et al., 'A-JEPA: Joint-Embedding Predictive Architecture Can Listen' (arXiv 2311.15830)	product	community-consensus	Audio/spectrogram JEPA built on I-JEPA; the 'A' (Audio) is the letter-name 'ay' /eɪ/, NOT the article 'uh' — 'ay-JEP-uh'.
MC-JEPA	/ˌɛm ˌsiː ˈdʒɛpə/	em see jep uh			https://arxiv.org/abs/2307.12698	Bardes, Ponce & LeCun, 'MC-JEPA' (arXiv 2307.12698)	product	community-consensus	Motion-and-Content JEPA; the initials have no vowel so they are letter-spelled 'em-see' ahead of the word JEPA — 'em-see-JEP-uh'.
Point-JEPA	/ˌpɔɪnt ˈdʒɛpə/	point jep uh			https://arxiv.org/abs/2404.16432	Saito et al., 'Point-JEPA' (arXiv 2404.16432)	product	community-consensus	JEPA for point clouds; ordinary word 'point' + JEPA — 'point-JEP-uh'.
DINOv2	/ˈdiːnoʊ viː ˈtuː/	dee noh vee two			https://arxiv.org/abs/2304.07193	DINOv2 paper (arXiv 2304.07193)	product	community-consensus	Meta/FAIR self-supervised ViT foundation model, DINO scaled to v2; said 'DEE-noh vee-two' (DINO = self-DIstillation with NO labels). A minority says 'DYE-noh'.
DINOv3	/ˈdiːnoʊ viː ˈθriː/	dee noh vee three	/ˈdaɪnoʊ viː ˈθriː/	dye noh vee three	https://ai.meta.com/blog/dinov3-self-supervised-vision-model/	Meta AI DINOv3 announcement (arXiv 2508.10104)	product	contested	Meta's 2025 ~7B-param self-supervised vision backbone, third in the DINO line; 'DEE-noh vee-three' is most common, but the dinosaur-pun reading 'DYE-noh' is genuinely widespread, so the vowel is unsettled.
iBOT	/ˈaɪbɑːt/	eye bot			https://github.com/bytedance/ibot	Official iBOT GitHub repo (paper arXiv 2111.07832)	product	community-consensus	ByteDance image-BERT pretraining with an online tokenizer (i = image, lowercase like iPhone); the repo's robot mascot signals 'EYE-bot'.
BEiT	/biːt/	beet	/beɪt/	bait	https://arxiv.org/abs/2106.08254	BEiT paper (arXiv 2106.08254)	product	contested	Microsoft masked-image-modeling pretraining (BERT for image Transformers, i = image); no official reading — split between 'beet' (most common, one syllable) and 'bait'.
DINO-WM	/ˈdiːnoʊ ˌdʌbəljuː ˈɛm/	dee noh W M	/ˈdiːnoʊ wɜːrld ˈmɑːdəl/	dee noh world model	https://dino-wm.github.io/	DINO-WM project page (arXiv 2411.04983)	product	community-consensus	NYU/Meta-FAIR latent world model built on frozen DINOv2 patch features for zero-shot planning; said 'DEE-noh W-M', often expanded to 'dino world model'.
BYOL	/ˌbiː waɪ oʊ ˈɛl/	B Y O L	/biˈoʊl/	bee ohl	https://arxiv.org/abs/2006.07733	Grill et al., 'Bootstrap Your Own Latent', DeepMind (arXiv 2006.07733)	product	contested	Negative-pair-free SSL that bootstraps a target network from an online network (DeepMind 2020); the authors fixed no pronunciation, so it is both spelled out 'B-Y-O-L' and said as a word 'bee-OHL' — the follow-up BYOL-A audio paper even puns 'pronounced viola'.
SimSiam	/sɪmˈsaɪæm/	sim sigh am			https://arxiv.org/abs/2011.10566	Chen & He, 'Exploring Simple Siamese Representation Learning', FAIR (arXiv 2011.10566)	product	community-consensus	Negative-free Siamese SSL that avoids collapse via a stop-gradient; portmanteau of 'Simple Siamese', so the tail is read like 'Siam' — 'sim-SY-am'.
VICReg	/ˈvɪkrɛɡ/	vik reg			https://arxiv.org/abs/2105.04906	Bardes, Ponce & LeCun, 'VICReg' (arXiv 2105.04906)	product	community-consensus	SSL that prevents collapse with separate Variance-Invariance-Covariance Regularization terms; said as the word 'VIK-reg' (hard g from 'regularization'), not spelled out.
VICRegL	/ˈvɪkrɛɡ ˌɛl/	vik reg el			https://arxiv.org/abs/2210.01571	Bardes, Ponce & LeCun, 'VICRegL' (arXiv 2210.01571)	product	community-consensus	VICReg extended to learn local/dense visual features for detection and segmentation; 'VIK-reg' followed by a spelled-out 'L' (for Local).
Barlow Twins	/ˈbɑːrloʊ ˈtwɪnz/	bar loh twinz			https://arxiv.org/abs/2103.03230	Zbontar, Jing, Misra, LeCun & Deny, 'Barlow Twins' (arXiv 2103.03230)	product	community-consensus	SSL whose loss drives the cross-correlation matrix of two identical network 'twins' toward the identity; plain English, named for neuroscientist Horace Barlow's redundancy-reduction principle — 'BAR-loh twinz'.
MoCo	/ˈmoʊkoʊ/	moh koh			https://arxiv.org/abs/1911.05722	He et al., 'Momentum Contrast for Unsupervised Visual Representation Learning' (arXiv 1911.05722)	product	community-consensus	FAIR contrastive SSL with a momentum-updated encoder and a queue of negatives; a blend of MOmentum + COntrast, said as a word — 'MOH-koh'.
SimCLR	/sɪmˈklɪr/	sim clear	/ˌsɪm siː ɛl ˈɑːr/	sim C L R	https://arxiv.org/abs/2002.05709	Chen et al., 'A Simple Framework for Contrastive Learning of Visual Representations' (arXiv 2002.05709)	product	community-consensus	Google/Hinton contrastive SSL framework; 'Sim' (Simple) + 'CLR' (Contrastive Learning of Representations) puns on 'clear', so 'sim-CLEAR' dominates; a minority spells it 'sim-C-L-R'.
MAE	/meɪ/	may	/ˌɛm eɪ ˈiː/	em ay ee	https://arxiv.org/abs/2111.06377	He et al., 'Masked Autoencoders Are Scalable Vision Learners' (arXiv 2111.06377)	product	contested	FAIR masked-image SSL (Masked AutoEncoder) that reconstructs pixels — the model JEPA argues against. Genuinely unsettled: many say the word 'may', others spell 'em-ay-EE'; no author statement, and it collides with 'mean absolute error'.
data2vec	/ˈdeɪtə tuː vɛk/	day tuh too vek			https://arxiv.org/abs/2202.03555	Baevski et al., 'data2vec: A General Framework for Self-supervised Learning in Speech, Vision and Language', Meta AI (arXiv 2202.03555)	product	community-consensus	Meta AI cross-modal SSL that predicts its own latent representations (closest non-JEPA cousin in spirit); inherits the word2vec/wav2vec lineage, so '2' is 'to' and 'vec' is 'vek' — 'DAY-tuh-too-vek'.
IRIS	/ˈaɪrɪs/	eye ris			https://arxiv.org/abs/2209.00588	Micheli, Alonso & Fleuret, 'Transformers are Sample-Efficient World Models' (arXiv 2209.00588)	product	community-consensus	Sample-efficient Atari agent that learns inside a discrete-autoencoder + GPT-like Transformer world model; styled as the real word 'iris' (the official repo is lowercase) — 'EYE-ris', not lettered out.
TWM	/ˌtiː ˌdʌbəljuː ˈɛm/	T W M			https://arxiv.org/abs/2303.07109	Robine, Höftmann, Uelwer & Harmeling, 'Transformer-based World Models Are Happy With 100k Interactions' (arXiv 2303.07109)	product	community-consensus	A Transformer-XL-based world model for data-efficient Atari RL; the initials have no vowel to form a word, so they are spelled out letter by letter — 'T-W-M'.
Genie 2	/ˈdʒiːni ˈtuː/	jee nee two			https://deepmind.google/blog/genie-2-a-large-scale-foundation-world-model/	Google DeepMind — Genie 2 blog (foundation world model announcement)	product	community-consensus	DeepMind's large-scale foundation world model that generates action-controllable, playable 3D environments from a single image; 'Genie' (from 'Generative Interactive Environments') is said like the common word genie, '2' as 'two' — 'JEE-nee two'.
Aleph	/ˈɑːlɛf/	ah lef	/ˈɑːlɪf/	ah lif	https://en.wiktionary.org/wiki/aleph	Wiktionary — aleph (English pronunciation)	product	community-consensus	Aleph is Runway's July-2025 in-context video model, named after aleph (א), the first letter of the Hebrew/Semitic alphabet. Stress falls on the first syllable: AH-lef, with a broad "ah" /ɑː/; the -lif variant (AH-lif) is equally attested. Non-native devs often mis-stress it as "uh-LEFF" (second-syllable stress with a reduced first vowel) the second-syllable stress is wrong, while a long-a "AY-lef" /ˈeɪlɛf/ is a valid but less common dictionary variant. Non-obvious because the spelled "a" is the open /ɑ/, not a schwa or the English long-a, and Runway's own announcement never states a pronunciation or name origin.
Aphrodite	/ˌæfrəˈdaɪti/	af ruh die tee	/ˌæfroʊˈdaɪti/	af roh die tee	https://en.wiktionary.org/wiki/Aphrodite	Wiktionary — Aphrodite (US pronunciation)	project	community-consensus	Aphrodite (aphrodite-engine) is PygmalionAI's large-scale LLM inference engine, built on vLLM's PagedAttention and named after the Greek goddess of love. Four syllables with primary stress on the third: af-ruh-DY-tee, ending in a full "-ee" sound. Non-native devs mangle it to "AY-pro-dite" — but "aph" is "af" (not "ayf"), and the final -e is NOT silent (it's "ee"). It's non-obvious because the "-ite" ending looks like it should rhyme with "kite," and English speakers instinctively silence a trailing -e. Verified against Wiktionary US IPA /æfɹəˈdaɪti/.
